嘘をつく,พูดปด,嘘をつく,พูดปด
完璧に,อย่างสมบูรณ์,完璧に,อย่างสมบูรณ์
ペンの軸,ไส้ปากกา,ペンの軸,ไส้ปากกา
始める、仕掛ける,ลงมือ,始める、仕掛ける,ลงมือ
妄想する,มโน,妄想する,มโน
しっかり気を持つ,ทำใจดีๆ,しっかり気を持つ,ทำใจดีๆ
損害賠償する,ชดใช้ค่าเสียหาย,損害賠償する,ชดใช้ค่าเสียหาย
無関心、無関係な,ไม่แยแส,無関心、無関係な,ไม่แยแส
現地時間,เวลาในท้องถิ่น,現地時間,เวลาในท้องถิ่น
こぼれる,หก,こぼれる,หก
結納金,ค่าสินสอด,結納金,ค่าสินสอด
怒りっぽい,อารมณ์ฉุนเฉียว,怒りっぽい,อารมณ์ฉุนเฉียว
弓,คันธนู,弓,คันธนู
パトロール,ลาดตระเวน,パトロール,ลาดตระเวน
携帯画面,จอโทรศัพท์,携帯画面,จอโทรศัพท์
オウム、インコ,นกแก้ว,オウム、インコ,นกแก้ว
骨董品,วัตถุโบราณ,骨董品,วัตถุโบราณ
伝染病,โรคติดต่อ,伝染病,โรคติดต่อ
忠告する、警告する,ตักเตือน,忠告する、警告する,ตักเตือน
（誘惑、悲しみなど）気持ちを抑える,หักห้ามใจ,（誘惑、悲しみなど）気持ちを抑える,หักห้ามใจ
サーファー,นักโต้คลื่น,サーファー,นักโต้คลื่น
処女,พรหมจรรย์,処女,พรหมจรรย์
真理,สัจธรรม,真理,สัจธรรม
挿絵,ภาพประกอบ,挿絵,ภาพประกอบ
反応,ปฏิกิริยา,反応,ปฏิกิริยา
進化,วิวัฒนาการ,進化,วิวัฒนาการ
見回す,กวาดสายตา,見回す,กวาดสายตา
税金,สรรพากร,税金,สรรพากร
パンク修理,ปะยาง,パンク修理,ปะยาง
切り株,ตอไม้,切り株,ตอไม้
促音節,พยางค์ตาย,促音節,พยางค์ตาย
じっと眺める,เพ่งดู,じっと眺める,เพ่งดู
休暇を取る,ลาหยุด ลากิจ,休暇を取る,ลาหยุด ลากิจ
脳裏に焼きつく、鮮明に覚える,ขึ้นใจ,脳裏に焼きつく、鮮明に覚える,ขึ้นใจ
夕暮れ時,พลบค่ำ,夕暮れ時,พลบค่ำ
殺虫剤,ยาฆ่าแมลง,殺虫剤,ยาฆ่าแมลง
あふれる,ล้น,あふれる,ล้น
分類する,จำแนก,分類する,จำแนก
勇敢さ,วีรกรรม,勇敢さ,วีรกรรม
野良の,จรจัด,野良の,จรจัด
ハゲタカ,นกแร้ง,ハゲタカ,นกแร้ง
ホッとする,เบาใจ,ホッとする,เบาใจ
詰め込む,อัดแน่น,詰め込む,อัดแน่น
国連安保理,คณะมนตรีความมั่นคงแห่งสหประชาชาติ,国連安保理,คณะมนตรีความมั่นคงแห่งสหประชาชาติ
まぶしい,สว่างจ้า,まぶしい,สว่างจ้า
原稿,ต้นฉบับ,原稿,ต้นฉบับ
反応炉,(เตา)ปฏิกรณ์,反応炉,(เตา)ปฏิกรณ์
保菌者、キャリア,พาหะนำเชื้อโรค,保菌者、キャリア,พาหะนำเชื้อโรค
リクエスト,คำขอ,リクエスト,คำขอ
苗,ต้นอ่อน,苗,ต้นอ่อน
真似をする,เลียน,真似をする,เลียน
兵器、兵站,อาวุธยุทโธปกรณ์,兵器、兵站,อาวุธยุทโธปกรณ์
目を惹く,ดึงดูด,目を惹く,ดึงดูด
完全に,บริบูรณ์,完全に,บริบูรณ์
入れ知恵する,เสี้ยมสอน,入れ知恵する,เสี้ยมสอน
罪を着せる、悪いと決めつける,ปรักปรำ,罪を着せる、悪いと決めつける,ปรักปรำ
リハビリ,กายภาพบำบัด,リハビリ,กายภาพบำบัด
腎臓,ไต,腎臓,ไต
囲い、柵,คอก,囲い、柵,คอก
親子の縁を切る,ตัดพ่อตัดลูก,親子の縁を切る,ตัดพ่อตัดลูก
いつも病気がち,เจ็บออดๆแอดๆ กระเสาะกระแสะ,いつも病気がち,เจ็บออดๆแอดๆ กระเสาะกระแสะ
小雨,ฝนปรอยๆ,小雨,ฝนปรอยๆ
透明人間,มนุษย์ล่องหน,透明人間,มนุษย์ล่องหน
剥製,สตัฟฟ์,剥製,สตัฟฟ์
〜以来,ตั้งแต่...เป็นต้นมา,〜以来,ตั้งแต่...เป็นต้นมา
人気がある、モテる,เนื้อหอม,人気がある、モテる,เนื้อหอม
崩壊する、壊れる,พังทลาย,崩壊する、壊れる,พังทลาย
半径,รัศมี,半径,รัศมี
せっかく〜,...ทั้งที,せっかく〜,...ทั้งที
硫酸,กรดกำมะถัน,硫酸,กรดกำมะถัน
騙す、カモにする,ต้มตุ๋น,騙す、カモにする,ต้มตุ๋น
ポテンシャルエネルギー,พลังงานศักย์,ポテンシャルエネルギー,พลังงานศักย์
仲人,เฒ่าแก่,仲人,เฒ่าแก่
傑作,ชิ้นเอก,傑作,ชิ้นเอก
気候,ภูมิอากาศ,気候,ภูมิอากาศ
メジャー,ตลับเมตร,メジャー,ตลับเมตร
ほっとする,โล่งอก,ほっとする,โล่งอก
恐ろしい、ホラーな,สยองขวัญ,恐ろしい、ホラーな,สยองขวัญ
医学用語,ความรู้ทางแพทย์,医学用語,ความรู้ทางแพทย์
親睦を深める,กระชับความสัมพันธ์,親睦を深める,กระชับความสัมพันธ์
頭に血が上る,เลือดขึ้นหน้า,頭に血が上る,เลือดขึ้นหน้า
成績を評価する,ตัดเกรด,成績を評価する,ตัดเกรด
侍従,มหาดเล็ก,侍従,มหาดเล็ก
ついつい深入りする,หลวมตัว,ついつい深入りする,หลวมตัว
自動詞,อกรรมกริยา,自動詞,อกรรมกริยา
栗,เกาลัด,栗,เกาลัด
慰める,กล่อม,慰める,กล่อม
線路のポイント、二股をかける,สับราง,線路のポイント、二股をかける,สับราง
友人グループ,เพื่อนฝูง มิตรสหาย,友人グループ,เพื่อนฝูง มิตรสหาย
車輪,ล้อ,車輪,ล้อ
たった今,ตะกี้,たった今,ตะกี้
プラットホーム,ชานชาลา,プラットホーム,ชานชาลา
泥,โคลน เลน,泥,โคลน เลน
ブーツ,รองเท้าบู๊ต,ブーツ,รองเท้าบู๊ต
養殖する、培養する,เพาะพันธุ์,養殖する、培養する,เพาะพันธุ์
焦げる,ไหม้,焦げる,ไหม้
燃料源,แหล่งเชื้อเพลิง,燃料源,แหล่งเชื้อเพลิง
韻を踏む,คล้องจอง สัมผัสระ,韻を踏む,คล้องจอง สัมผัสระ
らくだ,อูฐ,らくだ,อูฐ
最新の、ハイテク,สุดล้ำ,最新の、ハイテク,สุดล้ำ
動く、(政治)活動,เคลื่อนไหว,動く、(政治)活動,เคลื่อนไหว
購入注文する,สั่งซื้อ,購入注文する,สั่งซื้อ
紺色,สีกรมท่า,紺色,สีกรมท่า
本命,ตัวเก็ง,本命,ตัวเก็ง
振動する,สะเทือน,振動する,สะเทือน
スピーカー,ลำโพง,スピーカー,ลำโพง
足を組む,ไขว้ขา,足を組む,ไขว้ขา
轟音,เสียงสนั่น,轟音,เสียงสนั่น
浮く,ลอย,浮く,ลอย
花,บุปผา,花,บุปผา
財産,ทรัพย์สิน ทรัพย์สมบัติ,財産,ทรัพย์สิน ทรัพย์สมบัติ
真剣に、本当に,อย่างแท้จริง,真剣に、本当に,อย่างแท้จริง
どこか一部分,ส่วนหนึ่งส่วนใด,どこか一部分,ส่วนหนึ่งส่วนใด
気持ちを天秤にかける,ชั่งใจ,気持ちを天秤にかける,ชั่งใจ
常に、永遠に,เป็นนิจ,常に、永遠に,เป็นนิจ
麻,ป่าน,麻,ป่าน
憎たらしい,น่าชัง,憎たらしい,น่าชัง
非常に高い,แพงหูฉี่,非常に高い,แพงหูฉี่
後光,รัศมี,後光,รัศมี
〜と釣り合う,กลมกลืนกับ,〜と釣り合う,กลมกลืนกับ
チーク,ไม้สัก,チーク,ไม้สัก
前もって,ล่วงหน้า,前もって,ล่วงหน้า
統合,บูรณาการ,統合,บูรณาการ
染みる,ซึม,染みる,ซึม
精神病,โรคจิต,精神病,โรคจิต
彼の好きにさせなさい,ช่างเขาเถอะ,彼の好きにさせなさい,ช่างเขาเถอะ
えぐる、掻き出す,ควัก,えぐる、掻き出す,ควัก
非常に、極端に,ชะมัดยาด,非常に、極端に,ชะมัดยาด
何度も何度も,ซ้ำแล้วซ้ำเล่า,何度も何度も,ซ้ำแล้วซ้ำเล่า
覗き見,ถ้ำมอง,覗き見,ถ้ำมอง
丘、小高い山,โนน,丘、小高い山,โนน
火を消す,ดับไฟ,火を消す,ดับไฟ
ネット、網,แห,ネット、網,แห
内出血する,ห้อเลือด,内出血する,ห้อเลือด
蒸す,นึ่ง,蒸す,นึ่ง
同窓会,งานเลี้ยงรุ่น,同窓会,งานเลี้ยงรุ่น
入射角,มุมตกกระทบ,入射角,มุมตกกระทบ
瞬きする,กระพริบตา,瞬きする,กระพริบตา
海苔,สาหร่าย,海苔,สาหร่าย
ぶら下がる,โหน ห้อย,ぶら下がる,โหน ห้อย
レーシングカー,รถซิ่ง,レーシングカー,รถซิ่ง
逆に〜する,〜เสียอีก,逆に〜する,〜เสียอีก
運命,ยถากรรม,運命,ยถากรรม
原子,ปรมาณู,原子,ปรมาณู
像,รูปปั้น,像,รูปปั้น
通報する,แจ้งความ,通報する,แจ้งความ
材料工学,วัสดุศาสตร์,材料工学,วัสดุศาสตร์
意見を述べる,กล่าวแสดงความคิดเห็น,意見を述べる,กล่าวแสดงความคิดเห็น
請負人,ผู้รับเหมา,請負人,ผู้รับเหมา
風上 / 風下,เหนือลม / ใต้ลม,風上 / 風下,เหนือลม / ใต้ลม
発明する,ประดิษฐ์,発明する,ประดิษฐ์
飢える,อดอยาก,飢える,อดอยาก
納得させる、なだめる,ง้อ,納得させる、なだめる,ง้อ
尿,ปัสสาวะ,尿,ปัสสาวะ
(セールスなど)簡単に引き下がらない、しつこい,ตื๊อ,(セールスなど)簡単に引き下がらない、しつこい,ตื๊อ
誘惑する,ยั่วเย้า,誘惑する,ยั่วเย้า
哀れむ,อนาถ,哀れむ,อนาถ
枢密院,องคมนตรี,枢密院,องคมนตรี
潜水艦,เรือดำน้ำ,潜水艦,เรือดำน้ำ
真っ暗,มืดสนิท,真っ暗,มืดสนิท
刺激,สิ่งเร้า,刺激,สิ่งเร้า
実効的に,ในทางพฤตินัย,実効的に,ในทางพฤตินัย
いい加減に使う,ใช้ผิดๆถูกๆ,いい加減に使う,ใช้ผิดๆถูกๆ
アイロン,เตารีด,アイロン,เตารีด
極めて、大いに,อย่างยิ่ง,極めて、大いに,อย่างยิ่ง
十分な,เพียงพอ,十分な,เพียงพอ
気を落とす,หดหู่,気を落とす,หดหู่
稲を収穫する,เกี่ยวข้าว,稲を収穫する,เกี่ยวข้าว
急いで逃げる,เผ่น,急いで逃げる,เผ่น
純粋な、混じり気のない,ไร้สิ่งเจือปน,純粋な、混じり気のない,ไร้สิ่งเจือปน
ムカデ,ตะขาบ,ムカデ,ตะขาบ
じっとしている,อยู่นิ่งๆ,じっとしている,อยู่นิ่งๆ
ハイビスカス,ดอกชบา,ハイビスカス,ดอกชบา
入滅,ปรินิพพาน,入滅,ปรินิพพาน
違反する、侵害する,ละเมิด,違反する、侵害する,ละเมิด
壊れる、破産する,เจ๊ง,壊れる、破産する,เจ๊ง
しみ,รอยเปื้อน,しみ,รอยเปื้อน
女王蜂,นางพญาผึ้ง,女王蜂,นางพญาผึ้ง
選択する、チョイスする,เลือกเฟ้น,選択する、チョイスする,เลือกเฟ้น
復讐する,แก้แค้น,復讐する,แก้แค้น
土地神,พระภูมิเจ้าที่,土地神,พระภูมิเจ้าที่
立派な、豪華な,หรูหรา,立派な、豪華な,หรูหรา
無機化学,เคมีอนินทรีย์,無機化学,เคมีอนินทรีย์
咲く,เบ่งบาน,咲く,เบ่งบาน
ヒモ男,แมงดา,ヒモ男,แมงดา
話の聞こえる距離内,อยู่ในรัศมีได้ยิน,話の聞こえる距離内,อยู่ในรัศมีได้ยิน
波の干渉,การแทรกสอด,波の干渉,การแทรกสอด
還俗する,สึก,還俗する,สึก
言い訳する,แก้ตัว ข้ออ้าง,言い訳する,แก้ตัว ข้ออ้าง
飛びかかる、襲いかかる,ตะปบ,飛びかかる、襲いかかる,ตะปบ
タイの正装,เสื้อราชปะแตน,タイの正装,เสื้อราชปะแตน
本部,กองบัญชาการ,本部,กองบัญชาการ
的を外す,พลาดเป้า,的を外す,พลาดเป้า
夢中にさせる、刺激的な,น่าเร้าใจ,夢中にさせる、刺激的な,น่าเร้าใจ
頻度,ความถี่,頻度,ความถี่
励行する,ยึดถือปฏิบัติการ,励行する,ยึดถือปฏิบัติการ
ミミズ,ไส้เดือน,ミミズ,ไส้เดือน
バラバラな,แตกแยก,バラバラな,แตกแยก
発表する、公開する,แถลงข่าว,発表する、公開する,แถลงข่าว
真っ白,ขาวโพลน,真っ白,ขาวโพลน
無病息災,ปราศจากโรคภัยไข้เจ็บ,無病息災,ปราศจากโรคภัยไข้เจ็บ
遺言,พินัยกรรม,遺言,พินัยกรรม
紙にシワがよる,กระดาษย่น,紙にシワがよる,กระดาษย่น
資金,วงเงิน,資金,วงเงิน
さらに,ยิ่งไปกว่านั้น,さらに,ยิ่งไปกว่านั้น
周辺圏,ปริมณฑล,周辺圏,ปริมณฑล
活発な、元気な,แข็งขัน คึกคัก,活発な、元気な,แข็งขัน คึกคัก
胸,ทรวงอก,胸,ทรวงอก
ねじ,สกรู,ねじ,สกรู
厳密な、きっちりした,รัดกุม,厳密な、きっちりした,รัดกุม
大砲,ปืนใหญ่,大砲,ปืนใหญ่
半球,ซีกโลก,半球,ซีกโลก
悪の元凶,ต้นตอของความชั่ว,悪の元凶,ต้นตอของความชั่ว
石炭,ถ่านหิน,石炭,ถ่านหิน
胸が割れる、歯が痛い,ปวดร้าว,胸が割れる、歯が痛い,ปวดร้าว
急に増える,พุ่งกระฉูด,急に増える,พุ่งกระฉูด
曽祖父,ปู่ทวด,曽祖父,ปู่ทวด
糸などを通す,ร้อย,糸などを通す,ร้อย
高貴な、上品な,สูงส่ง,高貴な、上品な,สูงส่ง
天才,อัจฉริยะ,天才,อัจฉริยะ
求める、追求する,เสาะแสวงหา,求める、追求する,เสาะแสวงหา
汚職をして国家を欺く,ฉ้อราษฎร์บังหลวง,汚職をして国家を欺く,ฉ้อราษฎร์บังหลวง
すぐに、直ちに,ปั๊บ,すぐに、直ちに,ปั๊บ
スキャンダル,อื้อฉาว,スキャンダル,อื้อฉาว
口論する,วิวาท,口論する,วิวาท
はまって動けない,แหงก,はまって動けない,แหงก
果物などが豊作な,มีผลดก,果物などが豊作な,มีผลดก
悪化する,ทรุดโทรม,悪化する,ทรุดโทรม
杭、ペグ,หมุด,杭、ペグ,หมุด
悪いことを呼ぶ人,ตัวซวย,悪いことを呼ぶ人,ตัวซวย
厄年,ปีเคราะห์,厄年,ปีเคราะห์
居眠り,หลับใน,居眠り,หลับใน
心身健康,สุขกายสุขใจ,心身健康,สุขกายสุขใจ
これらの,เหล่านี้,これらの,เหล่านี้
逮捕する,จับกุม,逮捕する,จับกุม
…が必要とは思わない,ไม่เห็นจำเป็น…,…が必要とは思わない,ไม่เห็นจำเป็น…
こぼれる,หก,こぼれる,หก
面目を潰す,ไว้หน้า,面目を潰す,ไว้หน้า
ひれ,ครีบ,ひれ,ครีบ
クッション,เบาะ,クッション,เบาะ
prosody,ฉันทลักษณ์,prosody,ฉันทลักษณ์
悲しい顔をする,ทำหน้าสลด,悲しい顔をする,ทำหน้าสลด
後進国,ประเทศด้อยพัฒนา,後進国,ประเทศด้อยพัฒนา
面倒な,ยุ่งยาก,面倒な,ยุ่งยาก
受動態,กรรมวาจก,受動態,กรรมวาจก
中間,กึ่งกลาง,中間,กึ่งกลาง
湿った,ชื้น,湿った,ชื้น
〜しないと...できない,~ถึงจะ...,〜しないと...できない,~ถึงจะ...
失敗は成功の元,ผิดเป็นครู,失敗は成功の元,ผิดเป็นครู
有気音,เสียงธนิต,有気音,เสียงธนิต
我慢する、寛容になる,อดทนอดกลั้น,我慢する、寛容になる,อดทนอดกลั้น
単純労働,งานพื้นๆ,単純労働,งานพื้นๆ
やめる、諦める,ล้มเลิก,やめる、諦める,ล้มเลิก
(規則など)〜に従う,เป็นไปตาม...,(規則など)〜に従う,เป็นไปตาม...
金に困る,ร้อนเงิน,金に困る,ร้อนเงิน
刀の鞘,ฝัก,刀の鞘,ฝัก
同窓会,งานเลี้ยงรุ่น,同窓会,งานเลี้ยงรุ่น
うつ伏せ,พังพาบ,うつ伏せ,พังพาบ
気難しい、選り好みする,จู้จี้,気難しい、選り好みする,จู้จี้
資金洗浄,ฟอกเงิน,資金洗浄,ฟอกเงิน
薄型モニター、貧乳,จอแบน,薄型モニター、貧乳,จอแบน
惑星,ดาวเคราะห์,惑星,ดาวเคราะห์
防腐剤,สารกันบูด,防腐剤,สารกันบูด
恥ずかしがる,กระดาก,恥ずかしがる,กระดาก
選挙,การเลือกตั้ง,選挙,การเลือกตั้ง
銀行口座,บัญชีธนาคาร,銀行口座,บัญชีธนาคาร
毛玉,ขุยด้าย,毛玉,ขุยด้าย
国民投票をする,ลงประชามติ,国民投票をする,ลงประชามติ
反乱,กบฏ,反乱,กบฏ
恩知らず,เนรคุณ,恩知らず,เนรคุณ
名誉博士,ปริญญาดุษฎีบัณฑิตกิตติมศักดิ์,名誉博士,ปริญญาดุษฎีบัณฑิตกิตติมศักดิ์
じゃんけん,เป่ายิ้งฉุบ,じゃんけん,เป่ายิ้งฉุบ
田舎,บ้านนอกคอกนา,田舎,บ้านนอกคอกนา
タイプ,ประเภท,タイプ,ประเภท
賞賛する,สดุดี,賞賛する,สดุดี
血痕,คราบโลหิต,血痕,คราบโลหิต
同意する,อนุมัติ,同意する,อนุมัติ
太った,ร่างท้วม,太った,ร่างท้วม
州,มลรัฐ,州,มลรัฐ
主権,อำนาจอธิปไตย,主権,อำนาจอธิปไตย
言動、発言,วาจา,言動、発言,วาจา
咥える,คาบ,咥える,คาบ
顔を前後に向ける,ทะเลิ่กทะลั่ก,顔を前後に向ける,ทะเลิ่กทะลั่ก
扇動する,ปลุกระดม,扇動する,ปลุกระดม
レジスタンス,ขบวนการต่อต้าน,レジスタンス,ขบวนการต่อต้าน
議論する,อภิปราย,議論する,อภิปราย
あきらめる,ยอมแพ้,あきらめる,ยอมแพ้
クライアント、依頼者,ลูกความ,クライアント、依頼者,ลูกความ
真っ赤,แดงแป๊ด แดงแจ๋,真っ赤,แดงแป๊ด แดงแจ๋
真似をする,เลียนแบบ,真似をする,เลียนแบบ
ロープの結び（目）,เงื่อน,ロープの結び（目）,เงื่อน
豊か,อุดมสมบูรณ์,豊か,อุดมสมบูรณ์
それとは逆に,ในทางตรงกันข้าม,それとは逆に,ในทางตรงกันข้าม
等比数列,ลำดับเรขาคณิต,等比数列,ลำดับเรขาคณิต
むやみやたらに,ซี้ซั้ว,むやみやたらに,ซี้ซั้ว
真っ緑,เขียวอื๋อ,真っ緑,เขียวอื๋อ
周到に考える,คิดหน้าคิดหลัง,周到に考える,คิดหน้าคิดหลัง
世代,ชั่วคน,世代,ชั่วคน
提供、サービス,อภินันทนาการ,提供、サービス,อภินันทนาการ
手続きをする,เดินเรื่อง,手続きをする,เดินเรื่อง
チラシ,ใบปลิว,チラシ,ใบปลิว
(座席など)寄る,กระเถิบ,(座席など)寄る,กระเถิบ
転写,การถอดรหัส,転写,การถอดรหัส
かっこう,นกคัคคู,かっこう,นกคัคคู
エメラルド,มรกต,エメラルド,มรกต
いいかげんに・ただ〜する,สักแต่ว่า,いいかげんに・ただ〜する,สักแต่ว่า
性能,สมรรถภาพ,性能,สมรรถภาพ
布団,ผ้าห่มนอน,布団,ผ้าห่มนอน
ボディーガード,ผู้คุ้มกัน,ボディーガード,ผู้คุ้มกัน
よく売れる,ขายดิบขายดี,よく売れる,ขายดิบขายดี
モンスーン,ลมมรสุม,モンスーン,ลมมรสุม
ボランティア,อาสา,ボランティア,อาสา
遅かれ早かれ,ไม่ว่าช้าหรือเร็ว,遅かれ早かれ,ไม่ว่าช้าหรือเร็ว
半々の,สะเทิน,半々の,สะเทิน
うつ病,โรคซึมเศร้า,うつ病,โรคซึมเศร้า
アスタリスク,เครื่องหมายดอกจัน,アスタリスク,เครื่องหมายดอกจัน
効率的,คุ้มค่า,効率的,คุ้มค่า
さっぱり、爽やか,สดชื่น,さっぱり、爽やか,สดชื่น
王政廃止,ล้มล้างสถาบัน,王政廃止,ล้มล้างสถาบัน
呼吸できない,หายใจไม่ออก,呼吸できない,หายใจไม่ออก
楽しむ、エンジョイする,เพลิดเพลิน,楽しむ、エンジョイする,เพลิดเพลิน
〜から脱出する,พ้นจาก,〜から脱出する,พ้นจาก
締め切り,เส้นตาย,締め切り,เส้นตาย
勧める、指導する,ชี้แนะ,勧める、指導する,ชี้แนะ
ゴール、フィニッシュ,เส้นชัย หลักชัย,ゴール、フィニッシュ,เส้นชัย หลักชัย
プレゼンする,นำเสนอ,プレゼンする,นำเสนอ
体が衰える,สังขารร่วงโรย,体が衰える,สังขารร่วงโรย
味わう,ลิ้มรส,味わう,ลิ้มรส
俗世の,ทางโลก,俗世の,ทางโลก
伝達する、放映する,ถ่ายทอด,伝達する、放映する,ถ่ายทอด
退屈な,ยม,退屈な,ยม
幻覚,ประสาทหลอน,幻覚,ประสาทหลอน
知識が浅い,งูๆปลาๆ,知識が浅い,งูๆปลาๆ
真っ黄色,เหลืองอ๋อย,真っ黄色,เหลืองอ๋อย
朝貢,จิ้มก้อง,朝貢,จิ้มก้อง
くちばし,จะงอยปาก,くちばし,จะงอยปาก
お坊さん,พระสงฆ์,お坊さん,พระสงฆ์
強奪する,ชิงทรัพย์,強奪する,ชิงทรัพย์
太陽風,ลมสุริยะ,太陽風,ลมสุริยะ
勝利する,ได้รับชัยชนะ,勝利する,ได้รับชัยชนะ
恨みを持つ、根に持つ,ผูกใจเจ็บ เจ็บแค้น,恨みを持つ、根に持つ,ผูกใจเจ็บ เจ็บแค้น
受け渡す、商品を納める,ส่งมอบ,受け渡す、商品を納める,ส่งมอบ
飲み込む,กลืน,飲み込む,กลืน
つけ込む、利用する,เอาเปรียบ,つけ込む、利用する,เอาเปรียบ
小川、渓谷,ลำธาร,小川、渓谷,ลำธาร
危険,ภัยนตราย,危険,ภัยนตราย
剥ける,ถลอก,剥ける,ถลอก
ほとんど、ギリギリ,จวนเจียน หวุดหวิด,ほとんど、ギリギリ,จวนเจียน หวุดหวิด
策略を練る,ทำกลอุบาย,策略を練る,ทำกลอุบาย
ジンベエザメ,ฉลามวาฬ,ジンベエザメ,ฉลามวาฬ
交番,ป้อมตำรวจ,交番,ป้อมตำรวจ
流暢な,คล่องปรื๋อ,流暢な,คล่องปรื๋อ
欠点、欠陥,ข้อบกพร่อง,欠点、欠陥,ข้อบกพร่อง
不適切,มิบังควร,不適切,มิบังควร
悲痛な、悲しみにくれる,ระทดระทวย,悲痛な、悲しみにくれる,ระทดระทวย
正味の、ネット,สุทธิ,正味の、ネット,สุทธิ
布を織る,ทอผ้า,布を織る,ทอผ้า
透析,การฟอกเลือด,透析,การฟอกเลือด
水ぼうそう,อีสุกอีใส,水ぼうそう,อีสุกอีใส
破裂音,เสียงพยัญชนะกัก,破裂音,เสียงพยัญชนะกัก
つまらないギャグ,มุกฝืด,つまらないギャグ,มุกฝืด
絶対王政,สมบูรณาญาสิทธิราชย์,絶対王政,สมบูรณาญาสิทธิราชย์
まけずぎらい,แพ้ไม่เป็น,まけずぎらい,แพ้ไม่เป็น
ポジティブ、長所,แง่บวก,ポジティブ、長所,แง่บวก
(席など)詰める,เขยิบ,(席など)詰める,เขยิบ
伴侶,คู่ครอง,伴侶,คู่ครอง
子供をあやす,กล่อมเด็ก,子供をあやす,กล่อมเด็ก
入れ替わる,สับเปลี่ยน,入れ替わる,สับเปลี่ยน
豊かさ,ความมั่งคั่ง,豊かさ,ความมั่งคั่ง
薬用植物、ハーブ,สมุนไพร,薬用植物、ハーブ,สมุนไพร
(恋愛)シグナルを出す,ทอดสะพาน,(恋愛)シグナルを出す,ทอดสะพาน
攻める,รุกราน,攻める,รุกราน
〜はおろか〜も,อย่าว่าแต่...เลย ...ก็ยัง,〜はおろか〜も,อย่าว่าแต่...เลย ...ก็ยัง
逆転する,พลิกล็อก,逆転する,พลิกล็อก
漁業,การประมง,漁業,การประมง
破滅する,แหลกลาญ,破滅する,แหลกลาญ
中絶する,แท้งลูก,中絶する,แท้งลูก
才知、頭脳,สติปัญญา,才知、頭脳,สติปัญญา
知識を統合する,บูรณาการความรู้,知識を統合する,บูรณาการความรู้
シングルマザー,โสดลูกติด,シングルマザー,โสดลูกติด
参拝する,สักการะ,参拝する,สักการะ
こぶ,หนอก,こぶ,หนอก
木が枝分かれする,แตกกิ่งก้านสาขา,木が枝分かれする,แตกกิ่งก้านสาขา
真空管,หลอดสูญญากาศ,真空管,หลอดสูญญากาศ
金庫,ตู้นิรภัย,金庫,ตู้นิรภัย
電球,หลอดไฟ,電球,หลอดไฟ
黄金比,อัตราส่วนทองคำ,黄金比,อัตราส่วนทองคำ
親戚、一族郎党,ญาติโกโหติกา,親戚、一族郎党,ญาติโกโหติกา
レールを外れる,นอกลู่นอกทาง,レールを外れる,นอกลู่นอกทาง
じっとできない人,คนอยู่ไม่สุข,じっとできない人,คนอยู่ไม่สุข
法務省,กระทรวงยุติธรรม,法務省,กระทรวงยุติธรรม
髪のもつれを解く、ほぐす,สางผม,髪のもつれを解く、ほぐす,สางผม
練習、演習,ซ้อม,練習、演習,ซ้อม
範囲,ขอบเขต,範囲,ขอบเขต
産休,การลาคลอด,産休,การลาคลอด
行き違い,คลาดกัน,行き違い,คลาดกัน
十分でない,ไม่เป็นชิ้นเป็นอัน,十分でない,ไม่เป็นชิ้นเป็นอัน
有給休暇,พักร้อน,有給休暇,พักร้อน
ほうれんそう,ผักขม,ほうれんそう,ผักขม
目的,จุดประสงค์,目的,จุดประสงค์
簡潔な,รวบรัด,簡潔な,รวบรัด
半島,คาบสมุทร,半島,คาบสมุทร
処刑人,เพชฌฆาต,処刑人,เพชฌฆาต
動脈,หลอดเลือดแดง,動脈,หลอดเลือดแดง
野党,พรรคฝ่ายค้าน,野党,พรรคฝ่ายค้าน
〜する度…する,〜ที่ไร…ทุกที,〜する度…する,〜ที่ไร…ทุกที
できちゃった結婚,ท้องก่อนแต่ง,できちゃった結婚,ท้องก่อนแต่ง
とんぼ,แมลงปอ,とんぼ,แมลงปอ
グラグラする,คลอนแคลน,グラグラする,คลอนแคลน
邪魔をする、横槍を入れる,เสือก,邪魔をする、横槍を入れる,เสือก
喜ぶ,ปิติยินดี,喜ぶ,ปิติยินดี
GDP,ผลิตภัณฑ์มวลรวม,GDP,ผลิตภัณฑ์มวลรวม
かくれんぼする,เล่นซ่อนหา,かくれんぼする,เล่นซ่อนหา
よく考える、熟考する,ใคร่ครวญ,よく考える、熟考する,ใคร่ครวญ
別名,สมญานาม,別名,สมญานาม
貫通する、道などが抜ける,ทะลุ,貫通する、道などが抜ける,ทะลุ
全部、純粋な,ล้วน,全部、純粋な,ล้วน
薬などが効く,ใช้ได้ผล,薬などが効く,ใช้ได้ผล
毀損する、名誉を落とす,เสื่อมเสีย,毀損する、名誉を落とす,เสื่อมเสีย
理事,ผู้อำนวยการ,理事,ผู้อำนวยการ
花のがく,ขั้ว,花のがく,ขั้ว
不運な,อาภัพ,不運な,อาภัพ
月食,จันทรุปราคา,月食,จันทรุปราคา
価値がわかる,เห็นคุณค่า,価値がわかる,เห็นคุณค่า
栄誉、名誉,ศักดิ์ศรี,栄誉、名誉,ศักดิ์ศรี
土着の、特産の,เฉพาะถิ่น,土着の、特産の,เฉพาะถิ่น
